מ.במחסן,מחס,מספר פריט,שם פריט,מספר חליפי,***,כמות במלאי
,0,04WF26CRSTD925,כנף קדמית 26 CREST DLAB 925,42260-3848,,4.00
,0,04WF26CRSTD999,כנף קדמית 26 CREST DLAB 1050,42260-3848,,
,0,04WF26FREE13,סט כנפיים FREE 2.0 1300/195,42260-3732,,3.00
,0,04WF26FREE16,סט כנפיים 1600/225 FREE 2.0,42260-3732,,6.00
,0,04WF26FREE19,סט כנפיים 1900/260 FREE 2.0,42260-3732,,2.00
,0,04WF26TPX145,זנב מונובלוק PX145,42260-3850,,14.00
,0,04WF26TPX160,זנב מונובלוק PX160,42260-3850,,6.00
,0,04WF26TS160,זנב מונובלוק S160/40,42260-3851,,12.00
,0,04WFMF,***MAST &  FUSELAGE***,,,
,0,04WFMF24ALU7576,תורן+פיוז אלו 24 75/76,42240-3710,,
,0,04WFMF24ALU8266,תורן+פיוז אלו 24 82/66,42240-3710,,
,0,04WFMF24ALUQM8266,תורן+פיוז אלו 24 82/66 QM,42240-3712,,
,0,04WFMF24DLAB8237,תורן+פיוז קרבון 24 DLAB 82/37,42240-3709,,
,0,04WFMF24SLS8260,תורן+פיוז קרבון 24 SLS 82/60,42240-3711,,
,0,04WFMF24SLS9066,תורן+פיוז קרבון 24 SLS 90/66,42240-3711,,
,0,04WFMF900/680,תורן + גול אלו 3.0 900/680,13210-3510,,
,0,04WFS,***HYDRO FOIL WINGS***,,,
,0,04WFS1250/250,סט כנפיים 1250/250 HA,13210-3544,,
,0,04WFS1500/250,סט כנפיים 1500/250 HA,13210-3544,,1.00
,0,04WFS1500/295,סט כנפיים 1500/295 SURF,13210-3510,,
,0,04WFS1750/300,סט כנפיים 1750/300 HA,13210-3544,,
,0,04WFS2000/300,סט כנפיים 2000/300 HA,13210-3544,,2.00
,0,04WFSAC0750/216,סט כנפיים AERO CARVE 750/216,32220-3702,,
,0,04WFSAC0900/216,סט כנפיים AERO CARVE 900/216,32220-3702,,1.00
,0,04WFSAC1150/250,סט כנפיים AERO CARVE 1150/250,32220-3702,,
,0,04WFSAC1400/250,סט כנפיים AERO CARVE 1400/250,32220-3702,,
,0,04WFSAF0800/216,סט כנפיים AERO FREE 800/216,32220-3703,,
,0,04WFSAF1000/216,סט כנפיים AERO FREE 1000/216,32220-3703,,
,0,04WFSAF1250/250,סט כנפיים AERO FREE 1250/250,32220-3703,,
,0,04WFSAG0725/165,סט כנפיים AERO GLIDE 725/165,32230-3741,,
,0,04WFSAG0905/180,סט כנפיים AERO GLIDE 905/180,32230-3741,,
,0,04WFSAG1085/200,סט כנפיים AERO GLIDE 1085/200,32230-3741,,
,0,04WFSAG1305/200,סט כנפיים AERO GLIDE 1350/200,32230-3741,,
,0,04WFSAL2400/300,סט כנפיים AERO LIFT 2400/300,32220-3701,,
,0,04WFSS-250,פויל כנף אחורית 250 AERO,13210-8121,,
,0,04WFW1000,כנף קדמית WHIZZ 1000,42250-3833,,1.00
,0,04WFW200,כנף אחורית 200 P,42240-3818,,
,0,04WFW800,כנף קדמית 800 FREE,42240-3811,,
,0,04WFWC250,כנף אחורית C 250,42240-3817,,3.00
,0,04WFWH125,כנף אחורית H 125,42250-3830,,
,0,04WFWP165,כנף אחורית 165 P,42240-3818,,
,0,04WFWP180,כנף אחורית 180 P,42240-3818,,
,0,04WFWPX175,כנף אחורית 175 PX,42260-3847,,4.00
,0,04WFWPX195,כנף אחורית 195 PX,42260-3847,,3.00
,0,04WM,***FOIL MAST***,,,
,0,04WM24ALU75,תורן אלו 3BS 75,42250-3815,,14.00
,0,04WM24ALU82,תורן אלו 82 3BS,42250-3815,,13.00
,0,04WM24ALU90,תורן אלו 90 3BS,42250-3815,,2.00
,0,04WM24ALUQM82,תורן אלו 24 QM 82,42250-3820,,
,0,04WM24ALUQM90,תורן אלו 24 QM 90,42240-3820,,2.00
,0,04WM24DLAB82,תורן קרבון 24 DLAB 82,42240-3824,,
,0,04WM24DLAB90,תורן קרבון 24 DLAB 90,42240-3824,,1.00
,0,04WM24SLS75,תורן קרבון 75 SLS פנטיק,13210-3521,,
,0,04WM24SLS82,תורן קרבון 24 SLS 82,42240-3814,,3.00
,0,04WM24SLS90,תורן קרבון 24 SLS 90,42240-3814,,2.00
,0,04WM25MDLAB76,תורן קרבון 25 76 DLAB,42250-3838,,
,0,04WM25MDLAB84,תורן קרבון 25 84 DLAB,42250-3838,,
,0,04WM25MQMS82,תורן קרבון 25 QM MID SLS 82,42250-3825,,
,0,04WM25MQMS90,תורן קרבון 24 QM MID SLS 90,,,
,0,04WM26MDLAB84,תורן קרבון 26 84 DLAB,42260-3838,,8.00
,0,04WM26MDLAB94,תורן קרבון 26 DLAB 94,42260-3838,,4.00
,0,04WMF,***FUSELAGE***,,,
,0,04WMF24ALU76,פיוז אלו 76,42240-3812,,
,0,04WMF24DLAB37,פיוז זנב D/LAB 37,42260-3828,,3.00
,0,04WMF24DLAB43,פיוז זנב D/LAB 43,42240-3828,,1.00
,0,04WMF24DLAB47,פיוז זנב D/LAB 47,42250-3846,,
,0,04WMF25A3BS60,פיוז אלו 3BS 60,42240-3823,,2.00
,0,04WMF25A3BS66,פיוז אלו 3BS 66,42240-3823,,11.00
,0,04WMF25A3BS74,פיוז אלו 3BS 74,42240-3823,,10.00
,0,04WS,***WING שונות***,,,
,0,04WS-BLADF-SL40,טיובה ראשית ווינג SLICK 4.0,44210-8052,,
,0,04WS-BLADF-SL45,טיובה ראשית ווינג SLICK 4.5,44210-8052,,
,0,04WS-BLADF-SL50,טיובה ראשית ווינג SLICK 5.0,44210-8052,,
,0,04WS-BLADF-SL55,טיובה ראשית ווינג SLICK 5.5,44210-8052,,
,0,04WS-BLADF-SL60,טיובה ראשית ווינג SLICK 6.0,44210-8052,,
,0,04WS-BLADF-SL65,טיובה ראשית ווינג SLICK 6.5,44210-8052,,
,0,04WS-BLADS-SL40,טיובה תומכת ווינג SLICK 4.0,44210-8053,,
,0,04WS-BLADS-SL50,טיובה תומכת ווינג SLICK 5.0,44210-8053,,
,0,04WS-BLADS-SL55,טיובה תומכת ווינג SLICK 5.5,44210-8053,,
,0,04WS-BLADS-SL60,טיובה תומכת ווינג SLICK 6.0,44210-8053,,
,0,04WS-BLADS-SL65,טיובה תומכת ווינג SLICK 6.5,44210-8053,,
,0,04WS-SCREWS-1250,סט ברגים פויל WING 1250/250,13210-8156,,
,0,04WS-SCREWS-1500,סט ברגים פויל WING 1500/250,13210-8156,,4.00
208,0,04WS-SCREWS-1500F,סט ברגים קדמי פויל WING 1500,42240-8060,,15.00
,0,04WS-SCREWS-1750,סט ברגים פויל WING 1750/300,13210-8156,,5.00
,0,04WS-SCREWS-2000,סט ברגים פויל WING 2000/300,13210-8156,,6.00
208,0,04WS-SCREWS-30MM,סט ברגים 3 יח מידה M8X30,42240-8062,,2.00
210,0,04WS-SCREWS-3B,סט ברגים 3BS CARBON MAST,42240-8073,,12.00
202,0,04WS-SCREWS-3BS,סט ברגים 3BS ALU MAST,42250-8015,,11.00
,0,04WS-SCREWS-800,סט ברגים פויל WING 800/216,32220-8060,,2.00
,0,04WS-SCREWS-905,סט ברגים פויל GLIDE 905,32230-8071,,
204,0,04WS-SCREWS-M6X16,סט ברגים 16ממ מייצבת פויל P,42240-8077,,2.00
204,0,04WS-SCREWS-M6X20,סט ברגים 20ממ מייצבת פויל C,42240-8075,,27.00
,0,04WS-SCREWS-M6X28,סט ברגים רצועת גלשן SKY WING,13210-8099,,
213,0,04WS-SCREWS-M8X25,סט ברגים פויל-גלשן M8X25 נירוס,42240-8076,,5.00
,0,04WS-SCREWS-M8X3,סט ברגים פויל-גלשן M8X30 נחושת,42240-8080,,
269,0,04WS-SCREWS-M8X30,סט ברגים פויל-גלשן M8X30 נירוס,42240-8076,,24.00
,0,04WS-SCREWS-M8X35,*סט ברגים תורן-גוף M8X35,13210-8150,,
,0,04WS-SCREWS-PH3,מברג פיליפס 3 דואוטון,14240-7250,,1.00
218,0,04WS-SCREWS-TN,סט ברגים 4 שייבות למסילה פויל,42240-8305,,2.00
264,0,04WS-TORX-T45,מפתח טורקס T45,44210-8000,,
,0,04WS-TRACKSLED,שומר ברגים למסילת גלשן פויל,42230-8304,,9.00
,0,04WS22804050,טיובה ראשית UNIT DLAB 5.0 22,44220-8040,,
,0,04WS22804060,טיובה ראשית UNIT DLAB 6.0 22,44220-8040,,
,0,04WS22804240,טיובה ראשית SLICK SLS 4.0,44220-8042,,
,0,04WS22804250,טיובה ראשית SLICK SLS 5.0,44220-8042,,
,0,04WS22804255,טיובה ראשית SLICK SLS 5.5,44220-8042,,
,0,04WS22804260,טיובה ראשית SLICK SLS 6.0,44220-8042/8046,,
,0,04WS22804740,טיובה ראשית UNIT 4.0 22,44220-8047,,
,0,04WS22804750,טיובה ראשית UNIT 5.0 22,44220-8047,,
,0,04WS22804755,טיובה ראשית UNIT 5.5 22,44220-8047,,
,0,04WS22804760,טיובה ראשית UNIT 6.0 22,44220-8047,,
,0,04WS22804765,טיובה ראשית UNIT 6.5 22,44220-8047,,1.00
,0,04WS22804840,טיובה תומכת UNIT 4.0 22,44220-8048,,1.00
,0,04WS22804850,טיובה תומכת UNIT 5.0 22,44220-8048,,
,0,04WS22804855,טיובה תומכת UNIT 5.5 22,44220-8048,,
,0,04WS22804860,טיובה תומכת UNIT 6.0 22,44220-8048,,1.00
,0,04WS22804865,טיובה תומכת UNIT 6.5 22,44220-8048,,
,0,04WS23804040,טיובה ראשית UNIT DLAB 4.0 23,42230-8040,,
,0,04WS23804050,טיובה ראשית UNIT DLAB 5.0 23,42230-8040,,
,0,04WS23804060,טיובה ראשית UNIT DLAB 6.0 23,42230-8040,,
,0,04WS23804140,טיובה תומכת UNIT DLAB 4.0 23,42230-8041,,1.00
,0,04WS23804150,טיובה תומכת UNIT DLAB 5.0 23,42230-8041,,
,0,04WS23804160,טיובה תומכת UNIT DLAB 6.0 23,42230-8041,,
,0,04WS23804740,טיובה ראשית 23 UNIT 4.0,42230-8047,,1.00
,0,04WS23804750,טיובה ראשית UNIT 5.0 23,42230-8047,,
,0,04WS23804760,טיובה ראשית UNIT 6.0 23,42230-8047,,1.00
,0,04WS23804765,טיובה ראשית UNIT 6.5 23,42230-8047,,
,0,04WS23804840,טיובה תומכת UNIT 4.0 23,42230-8048,,
,0,04WS23804850,טיובה תומכת UNIT 5.0 23,42230-8048,,
,0,04WS23804860,טיובה תומכת UNIT 6.0 23,42230-8048,,1.00
,0,04WS247004,תיק לפויל קומפלט DT,42240-7004,,9.00
,0,04WS24801780,טיובה ראשית VENTIS 8.0 24,42240-8017,,
,0,04WS24802770,טיובה ראשית 24 VENTIS DLAB 7.0,42240-8027,,1.00
,0,04WS24803140,טיובה ראשית 24 UNIT 4.0,42240-8031,,3.00
,0,04WS24803150,טיובה ראשית 24 UNIT 5.0,42240-8031,,2.00
,0,04WS24803160,טיובה ראשית 24 UNIT 6.0,42240-8031,,
,0,04WS24803165,טיובה ראשית 24 UNIT 6.5,42240-8031,,1.00
,0,04WS24803360,טיובה ראשית 24 UNIT DLAB 6.0,42240-8033,,1.00
,0,04WS24804850,טיובה תומכת UNIT 5.0 24,42240-8032,,
,0,04WS24804860,טיובה תומכת UNIT 6.0 24,42240-8032,,
,0,04WS25801170,טיובה ראשית 25 VENTIS 7.0,42250-8011,,5.00
,0,04WS25803140,טיובה ראשית 25 UNIT 4.0,42250-8031,,2.00
,0,04WS25803145,טיובה ראשית 25 UNIT 4.5,42250-8031,,1.00
,0,04WS25803150,טיובה ראשית 25 UNIT 5.0,42250-8031,,2.00
,0,04WS25803160,טיובה ראשית 25 UNIT 6.0,42250-8031,,
,0,04WS25803240,טיובה תומכת UNIT 4.0 25,42250-8032,,1.00
,0,04WS25803250,טיובה תומכת UNIT 5.0 25,42250-8032,,1.00
,0,04WS25803260,טיובה תומכת UNIT 6.0 25,42250-8032,,1.00
,0,04WS25803350,טיובה ראשית 25 UNIT DLAB 5.0,42250-8033,,
,0,04WS25803830,טיובה ראשית 25 FLOAT 3.0,42250-8038,,
,0,04WS25803840,טיובה ראשית 25 FLOAT 4.0,42250-8038,,1.00
,0,04WS25803850,טיובה ראשית 25 FLOAT 5.0,42250-8038,,1.00
,0,04WS25803930,טיובה תומכת 25 FLOAT 3.0,42250-8039,,1.00
,0,04WS25803940,טיובה תומכת 25 FLOAT 4.0,42250-8039,,1.00
,0,04WS25803950,טיובה תומכת 25 FLOAT 5.0,42250-8039,,1.00
,0,04WS25MPLATE,פלטה לתורן BASE PLATE QM MONO,42240-8336,,
,0,04WS267065,משאבה לקייט חשמלית DT,44260-7065,,3.00
,0,04WS26803135,טיובה ראשית UNIT 3.5 26,42260-8031,,1.00
,0,04WS26803140,טיובה ראשית UNIT 4.0 26,42260-8031,,2.00
,0,04WS26803145,טיובה ראשית UNIT 4.5 26,42260-8031,,3.00
,0,04WS26803150,טיובה ראשית UNIT 5.0 26,42260-8031,,4.00
,0,04WS26803155,טיובה ראשית UNIT 5.5 26,42260-8031,,1.00
,0,04WS26803160,טיובה ראשית UNIT 6.0 26,42260-8031,,6.00
182,0,04WS380826,מפתח טורקס דואו 45/30,42260-8308,,22.00
,0,04WS7021XL,תיק חליפי לווינג XL,42250-7021,,
,0,04WS70602240,ליש זרוע לווינג מסולסל ION 4.0,48220-7060,,3.00
,0,04WS70602255A,ליש זרוע לווינג מסולסל ION 5.5,48220-7060,,21.00
,0,04WS70622255A,ליש ברך מסולסל 5.5 ION שחור,48220-7062,,3.00
,0,04WS7201L,ליש זרוע מסולסל DT L,42250-7201,,20.00
,0,04WS7201M,ליש זרוע מסולסל DT M,42250-7201,,11.00
,0,04WS7270234,ליש זרוע לווינג ION גומי 4,48230-7270,,2.00
,0,04WS7270235,ליש זרוע לווינג ION גומי 5.5,48230-7270,,21.00
,0,04WS803523MOD3,בד חופה MOD3 CLAY 111,42230-8035,,
,0,04WS803725219,בד חופה MOD3S 219 PINK,42250-8037,,
627,0,04WS804625CAPS,כיסוי להברגה ווינג UNIT 2025,42250-8046,,20.00
,0,04WS8052,ידית חליפית לווינג UNIT,44220-8052,,
,0,04WS805621PVC,חלון PVC 0.35MM לתיקון ווינג,44210-8056,,
,0,04WS80662422,ידית לווינג 22CM UNIT 22-24,42240-8066,,
,0,04WS807223,סט ברגים M6X16,32230-8072,,2.00
202,0,04WS807424,סט ברגים TITANIUM TX30 M6X25,42240-8074,,7.00
213,0,04WS8303,משחה להברגות פויל,44900-8303,,
,0,04WS872523375,בד חופה לתיקון ווינג כרוב,77220-8725,,
,0,04WS87252602,בד חופה לתיקון ווינג ענבים,44220-8725,,
,0,04WS8725427C,בד חופה לתיקון ווינג DAWN BLUE,44220-8725,,
,0,04WS872622177C,בד חופה לתיקון וינג 177C סלמון,44220-8726,,
,0,04WS872622427C,בד חופה לתיקון וינג 427C כחול,44220-8726,,
,0,04WS872622431,בד חופה DK50 431,44220-8726,,
,0,04WS8726225275C,בד חופה לתיקון וינג 5275C כחול,44220-8726,,
,0,04WS872622VC,בד חופה DK50 VIOLET C,44220-8726,,
,0,04WS872723BLK,בד דקרון לתיקון ווינג שחור,44220-8727,,2.00
,0,04WS872723WHITE,בד דקרון לתיקון ווינג לבן,44220-8727,,1.00
,0,04WS874120,ערכת תיקון לקייט/ווינג טורקיז,44200-8741,,1.00
,0,04WSAIRBANK,משאבה חשמלית לקייט/ווינג/סאפ,CYCAIRBANKD13,,
,0,04WSBAG48,תיק לגלשן ווינג ION 4'8X23,48210-7034,,
,0,04WSBAG52,תיק לגלשן קייט פויל ION 5'2X21,48210-7034,,1.00
,0,04WSBAG52A,תיק לגלשן ווינג ION 5'2X25,48210-7034,,
,0,04WSBAG54,תיק לגלשן ווינג ION 5'4X26,48210-7034,,
,0,04WSBAG611,תיק לגלשן ווינג ION 6'11X30,48230-7034,,
,0,04WSBAGAERO,תיק לפויל AERO,13200-8154,,
,0,04WSBATTENECHO60,*שחיף סט ECHO 6.0,44200-8045,,
,0,04WSBOOM00,מנור לווינג SILVER,44210-3530,,
,0,04WSBOOM01,מנור לווינג PLATINUM,44210-3531,,
,0,04WSBOOM02,מנור לווינג PLATINUM SLS,44220-3562,,3.00
,0,04WSBUCKLE,אבזם לתיק DTX,44210-8057,,
,0,04WSLEASH00M,ליש זרוע לווינג מסולסל 4.0 DT,44200-8013,,13.00
,0,04WSLEASH01L,ליש זרוע לווינג גומי DT 5.5,42250-7203,,2.00
628,0,04WSPLASTIC,חלקי פלסטיק למנור WING,44210-8055,,10.00
,0,04WSSOCK-L,גרב לגלשן דאון ווינד LARGE,99-1012C,,
,0,04WSSOCK-S,גרב לגלשן דאון ווינד SMALL,99-313,,2.00
202,0,04WSVAVLE,בורג לחץ לגלשן SKY WING פלסטיק,13210-8073,,2.00
,0,04WX,***למחוק בסוף שנה ווינג***,,,
,0,04WX24DLABSET,*,42240-3724,,
,0,04WX24SLS8266,*,42240-3711,,
,0,04WXFF600,*,32230-8064,,
,0,04WXFF680,*,13210-8304,,
,0,04WXFF680CAR,*,13210-8408,,
,0,04WXFF780,*,13210-8304,,
,0,04WXFF800,*,13900-8101,,
,0,04WXFM750,*,13900-8103,,
,0,04WXFM750/3,*,13210-8302,,
,0,04WXFM820TE,*,13210-8404,,
,0,04WXFMF750/680,*,13210-3510,,
,0,04WXFMF750/780,*,13210-3510,,
,0,04WXFMF750/800,*,13200-3511,,
,0,04WXFMF820/680,*,13210-3510,,
,0,04WXFMF820/780,*,13210-3510,,
,0,04WXFMFC820680,*,13210-3522,,
,0,04WXFMFC820780,*,*13210-3521,,
,0,04WXFMFC900780,*,*13210-3521,,
,0,04WXFS2500/365,*,13200-3542,,
"סה""כ כללי לדו""ח :",,,,,,
,,,,,,756
